9.666012952048808060e-02,1.197802909994486326e-01,6.145439262200540903e-02,3.428195505396328113e-01
9.973134073912002240e-01,1.434510552420125984e-01,4.850624644064068652e-02,4.505582618232582548e-01
9.972420271148340065e-01,3.216855699273654667e-02,6.526844375140518351e-02,1.784616144298469542e-01
