Code,MainCost,Debt,AverageConsume,Target
119088,0,0,7.875,Low
11147759,0,0,0.269461078,Low
1180337,356495,0,22.0,High
11147617,0,0,0.761904762,Low
11109871,572598,0,16.32911392,Low
1156020,0,0,1.578947368,Low
11116814,221940,0,17.3015873,Low
1127385,0,0,2.681564246,Low
11146255,541975,0,24.36363636,High
11150435,169850,0,15.73770492,Low
116490,0,0,0.254237288,Low
11148135,0,0,0.111801242,Low
113248,814080,0,1.117154812,Low
11148459,0,0,3.720930233,Low
11149103,0,0,1.653543307,Low
11147758,0,0,3.720930233,Low
1183370,309084,0,7.014388489,Low
1141878,0,0,2.5,Low
1131048,0,0,0.0,Low
11154016,0,0,0.795454545,Low
11130272,0,0,4.891304348,Low
1123135,0,0,8.446601942,Low
116489,0,0,3.333333333,Low
1135696,0,0,0.290556901,Low
1194126,0,0,10.3336339,Low
11149230,0,0,3.548387097,Low
11149229,0,0,2.580645161,Low
11146025,0,0,0.0,Low
1163979,113096,0,16.10526316,Low
1152299,0,0,5.161290323,Low
11611,1429,0,0.231124807,Low
11153092,61719,0,2.027833002,Low
1148987,0,0,2.5,Low
1152797,0,0,5.0,Low
1181486,0,0,10.64516129,Low
1173753,0,0,12.5,Low
1114003,4966,0,26.0,High
11145147,0,0,3.510638298,Low
1125266,0,0,4.516129032,Low
11139071,0,0,1.962616822,Low
11116475,0,0,0.0,Low
11100892,0,0,7.582417582,Low
1161840,0,0,0.0,Low
11136433,6740,0,10.71428571,Low
1140006,0,0,7.340425532,Low
11110723,0,0,16.63043478,Low
11104275,175730,0,14.58333333,Low
1159146,396940,0,19.6875,Low
117939,0,0,17.69784173,Low
1168909,6744880,0,35.36842105,High
1181752,270004,0,23.87096774,High
115126,0,0,17.1875,Low
1120010,0,0,12.08333333,Low
1155188,0,0,0.625,Low
1186139,0,0,21.78947368,Low
11137410,0,0,13.26315789,Low
11101054,0,0,15.15789474,Low
1144418,231487,0,19.57894737,Low
1173152,0,0,0.0,Low
1176368,0,0,0.0,Low
11150390,2211780,216242,15.88235294,High
11156503,4153154,733197,32.09302326,High
11158507,294000,0,0.0,Low
1123831,4667,1128389,0.0,Low
11158508,294000,0,0.0,Low
118714,4667,1757477,0.0,Low
11158506,294000,0,0.0,Low
11156895,0,929575,0.112781955,Low
11158487,0,0,0.0,Low
11158486,0,461639,0.0,Low
11151113,51143,0,0.71964018,Low
1157702,143596,0,6.666666667,Low
1165246,3307548,0,26.875,High
1162894,4422990,583225,30.0,High
1157267,4493907,0,29.42307692,High
11158582,346568,0,0.236220472,Low
114783,0,0,0.0,Low
11151115,55242,454447,0.718562874,Low
11147935,14000,222777,0.0,Low
1181483,138439,0,1.875,Low
1157688,3518078,0,27.5,High
1160390,256607,0,13.95348837,Low
1169539,1076764,652663,19.77272727,High
11109379,1580676,0,21.27906977,High
11118170,16180,0,0.0,Low
1146799,32667,0,0.0,Low
11150811,140845,1180915,3.521545319,Low
1122216,0,0,0.0,Low
11151054,133365,0,3.558558559,Low
1136728,91000,414192,0.0,Low
11111684,524018,576575,6.818181818,Low
1176119,345671,0,13.21428571,Low
11151617,0,0,4.259818731,Low
11151640,0,0,4.285714286,Low
11157477,559180,0,0.127118644,Low
11151641,0,245321,4.285714286,Low
11151624,0,1366837,4.292237443,Low
11151045,168039,159512,4.190193165,Low
11151680,5025072,244951,30.0,High
11151041,168039,0,4.190193165,Low
11153468,0,1303962,5.696969697,Low
11151643,0,0,4.285714286,Low
11151613,0,0,4.259818731,Low
11151645,0,0,4.292237443,Low
11151607,0,0,4.285714286,Low
1145215,5103509,0,35.45454545,High
1121669,0,0,13.87096774,Low
1179232,495349,2223450,19.23913043,Moderate
11127003,527414,0,1.5,Low
11104625,3841862,0,31.63636364,High
1121653,865318,260821,24.19354839,High
1123583,154157,0,9.0,Low
11121582,3776133,0,32.4,High
1142759,0,0,17.09677419,Low
11135930,4479390,0,29.4,High
1117987,1713842,987649,6.6,Low
11101564,1295673,0,21.93548387,High
1121881,0,1440556,23.22580645,Moderate
1124053,0,1783773,13.36956522,Moderate
1134590,0,3337501,20.96774194,Moderate
1112809,6133708,0,37.63636364,High
1121678,0,1871783,22.25806452,Moderate
11111722,3573934,0,27.0,High
1121883,0,0,12.90322581,Low
1131493,0,0,29.67741935,High
1123887,1407544,0,23.52941176,High
1184810,1188238,0,19.41176471,High
11125948,142619,1501041,4.285714286,Low
11147304,172672,3713554,5.882352941,Moderate
1175306,298197,0,8.235294118,Low
1195315,298197,0,8.235294118,Low
115248,920036,0,20.625,High
1120505,5365410,0,36.47058824,High
1153273,420866,0,14.11764706,Low
1115047,3070702,0,30.0,High
11103593,125223,1032863,1.764705882,Low
1186117,138569,0,6.153846154,Low
11129841,617456,0,24.70588235,High
1153453,37158,460840,2.282608696,Low
1135111,372896,99157,12.94117647,Low
1165462,2252061,0,24.06593407,High
11153644,119000,1261609,0.0,Low
1153591,1219292,0,22.35294118,High
1121223,3570278,0,29.34065934,High
1115027,778044,641355,14.84210526,Low
1188766,373705,1456975,10.0,Moderate
1159674,222728,2673231,8.235294118,Moderate
11140912,350475,2573488,12.35294118,Moderate
1167895,119000,170874,0.0,Low
1159258,532030,0,12.94117647,Low
1196254,72333,408430,0.0,Low
1134342,308762,0,11.17647059,Low
11140371,329097,0,11.76470588,Low
11139051,1130195,0,21.76470588,High
1149311,3332744,0,30.58823529,High
11131330,639928,0,18.8372093,Low
1170348,809493,0,17.60869565,Low
1171489,195614,171531,7.058823529,Low
11131744,203907,0,16.04651163,Low
11157658,1311742,0,22.94117647,High
115679,405300,1960513,14.08163265,Moderate
1174996,3253644,0,25.88235294,High
11139626,544850,184977,17.14285714,Low
1130272,500860,0,13.33333333,Low
11147463,1506698,0,24.11764706,High
11140169,2149141,0,25.88235294,High
11146921,1219292,0,22.35294118,High
115719,446416,393796,14.70588235,Low
1159833,463828,0,11.76470588,Low
11104600,658766,0,18.36734694,Low
1189274,172672,833047,5.882352941,Low
11104595,125223,0,1.764705882,Low
11153559,119000,208269,0.0,Low
1165068,179749,188813,7.912087912,Low
1195330,137530,381685,0.0,Low
1195982,559042,0,17.05882353,Low
1186948,289469,1604063,10.58823529,Moderate
11107241,218666,0,14.70588235,Low
118179,2859056,0,28.82352941,High
11125941,120729,2358162,1.836734694,Moderate
11126996,298197,0,8.235294118,Low
1186045,168289,148936,3.529411765,Low
11112278,3012973,0,29.41176471,High
11132521,0,0,1.928571429,Low
11112092,237302,190230,6.470588235,Low
1154487,4770955,0,35.29411765,High
1175688,346912,0,9.411764706,Low
1161388,224619,0,13.84615385,Low
1128902,707223,0,16.63043478,Low
11157962,1407544,0,23.52941176,High
118196,5466123,0,17.97385621,High
11119923,298197,147404,8.235294118,Low
1153406,589805,282457,17.64705882,Low
11144332,186892,2035890,14.65116279,Moderate
1126856,492555,0,14.73684211,Low
112229,0,0,3.669064748,Low
1155977,544850,0,17.14285714,Low
1132346,13141,1760721,2.307692308,Low
1191674,835346,1220871,21.42857143,Moderate
1186017,497117,0,12.35294118,Low
1163344,372896,0,12.94117647,Low
11135370,216091,0,5.769230769,Low
1142017,3401490,0,31.2244898,High
11118363,5048553,0,34.5323741,High
11140323,172672,731212,5.882352941,Low
11124185,3498596,0,31.17647059,High
11154727,372896,464177,12.94117647,Low
1185917,1552422,1075880,21.17647059,Moderate
1195326,142308,1673845,1.176470588,Low
1167866,237849,0,8.823529412,Low
11109408,142308,0,1.176470588,Low
1194672,146079,872459,4.117647059,Low
11139824,177213,746200,11.17647059,Low
11149733,208650,99596,7.647058824,Low
111787,2605837,0,28.16326531,High
11155823,1357480,339150,20.0,High
11140595,139521,1911408,9.76744186,Moderate
1149398,126958,0,7.5,Low
11108061,380674,0,13.46938776,Low
11146880,420866,654254,14.11764706,Low
115807,289469,0,10.58823529,Low
119542,421358,0,15.0,Low
1174892,373705,0,10.0,Low
11157539,119000,0,0.0,Low
1189418,374779,0,10.87912088,Low
11114048,532030,0,12.94117647,Low
11142173,1629139,527549,27.1875,High
11102286,128873,113114,2.352941176,Low
1153631,589805,0,17.64705882,Low
1137352,3498596,0,31.17647059,High
11108332,807334,0,19.41176471,Low
11126995,152051,228192,2.352941176,Low
11100218,1374894,879960,23.75,High
11153652,350475,0,12.35294118,Low
116007,883020,1074575,20.0,Moderate
11159211,184333,0,0.0,Low
1143148,1627736,0,24.70588235,High
1194309,222728,183867,8.235294118,Low
1138051,396360,0,13.52941176,Low
1170383,305660,537018,11.20879121,Low
1176201,2283168,0,26.47058824,High
1167888,237849,0,8.823529412,Low
1183599,308762,0,11.17647059,Low
1121611,962059,0,20.58823529,High
1132843,2109339,0,23.52941176,High
1151506,559042,0,17.05882353,Low
1180050,1506698,0,24.11764706,High
11145792,161710,3369700,15.0,Moderate
11126990,204826,136575,5.294117647,Low
11109898,497117,375662,12.35294118,Low
1119028,535331,0,21.84782609,High
119248,4201789,0,33.52941176,High
1195322,191023,0,4.705882353,Low
1172408,429010,0,12.0,Low
11102039,1320328,1906381,23.26530612,Moderate
1116008,271220,1150568,10.0,Low
1163369,1684008,0,21.76470588,High
11149648,1219292,0,22.35294118,High
1183106,532030,620741,12.94117647,Low
1165210,432163,583161,11.17647059,Low
1153364,1219292,0,22.35294118,High
1171426,183621,478192,6.470588235,Low
11133069,171424,362789,13.25581395,Low
1174893,298197,1008081,8.235294118,Low
118334,5365410,0,36.47058824,High
11125945,334705,3690300,12.24489796,Moderate
1119828,372896,0,12.94117647,Low
1158658,168289,248269,3.529411765,Low
11105366,137530,0,0.0,Low
1171241,4387533,0,34.11764706,High
1153683,273325,0,21.52173913,Low
1174033,1304537,0,20.0,High
1136834,162765,0,5.294117647,Low
11154803,151122,1560113,11.1627907,Moderate
1184502,775606,582702,16.47058824,Low
1138374,1130195,0,21.76470588,High
11100005,0,1446132,8.571428571,Low
11131959,23032,1759928,15.16483516,Moderate
11110467,868699,1028088,15.16483516,Moderate
1148572,514751,639139,16.53061224,Low
1187815,606727,0,14.11764706,Low
11150574,237849,0,8.823529412,Low
1117514,1103152,0,20.54347826,High
11135474,373705,0,10.0,Low
1180287,1044451,0,21.17647059,High
1134115,2283168,1457239,26.47058824,High
11149281,340121,0,11.33333333,Low
1145456,127468,2103275,3.125,Moderate
11129398,583383,0,24.11764706,High
116341,529321,431408,16.47058824,Low
1157903,329097,0,11.76470588,Low
1173786,730950,1075636,15.88235294,Moderate
1183714,4201789,0,33.52941176,High
1115218,289469,1473215,10.58823529,Moderate
11111829,208650,137664,7.647058824,Low
1138454,457837,1600011,15.30612245,Moderate
1188801,88882,0,6.315789474,Low
11104540,255900,0,9.795918367,Low
1189341,596477,281303,12.85714286,Low
11143574,162765,0,5.294117647,Low
1124285,6257827,0,38.82352941,High
1112771,544850,0,17.14285714,Low
1132748,873295,0,15.0,Low
11151952,0,0,0.0,Low
11109897,237302,315777,6.470588235,Low
1172323,346912,346897,9.411764706,Low
11142790,119000,0,0.0,Low
11124193,321742,350254,8.823529412,Low
1118582,157992,244025,9.795918367,Low
11137054,4431314,0,26.17647059,High
1194029,883020,1527062,20.0,Moderate
11144336,961398,0,20.81632653,High
1161649,589805,0,17.64705882,Low
1189956,211819,0,7.582417582,Low
11116021,260012,2125944,10.43478261,Moderate
1195288,137530,0,0.0,Low
1185266,821886,0,17.05882353,Low
11118440,431021,385020,14.69387755,Low
11106315,117992,172820,1.224489796,Low
1151750,260012,0,10.43478261,Low
1174032,204826,96910,5.294117647,Low
1174254,206435,0,8.617021277,Low
1114548,2019093,263587,25.29411765,High
11108864,559042,0,17.05882353,Low
1133179,298197,0,8.235294118,Low
1153369,195614,115033,7.058823529,Low
11116434,529321,0,16.47058824,Low
1191541,85989,0,4.945054945,Low
1174934,162765,0,5.294117647,Low
11138338,2709116,0,28.23529412,High
1198966,730950,544318,15.88235294,Low
1198262,3842236,448042,32.35294118,High
1173279,3070702,2399100,30.0,Moderate
11108843,160131,0,5.510204082,Low
11124197,152051,472024,2.352941176,Low
1170668,641479,0,19.23913043,Low
1184527,122616,0,1.176470588,Low
11114776,122616,0,1.176470588,Low
1168158,119000,0,0.0,Low
1151835,576043,0,17.75510204,Low
1176917,2418371,1631512,24.70588235,Moderate
11155822,0,1057551,3.571428571,Low
1172896,254013,0,9.411764706,Low
1156711,1984086,0,20.36842105,High
117101,0,1005575,9.333333333,Low
11140325,446416,0,14.70588235,Low
11122677,589805,2015629,17.64705882,Moderate
11124316,0,312838,0.0,Low
1195483,0,2001879,0.0,Moderate
11151834,394054,0,20.76923077,Low
1197915,807334,0,19.41176471,Low
119701,1407544,0,23.52941176,High
11112054,373705,0,10.0,Low
1198261,119000,1977652,0.0,Moderate
1139624,218666,0,14.70588235,Low
119536,146079,2941862,4.117647059,Moderate
1169669,559042,971372,17.05882353,Moderate
11106748,372896,425571,12.94117647,Low
11102109,178844,1766055,4.117647059,Moderate
11110773,119000,537480,0.0,Low
11157546,119000,0,0.0,Low
1180470,329097,0,11.76470588,Low
11104548,2911572,0,29.3877551,High
11146907,666018,0,18.23529412,Low
1123888,0,365709,13.69565217,Low
11103753,329097,2657387,11.76470588,Moderate
1189921,1552422,0,21.17647059,High
1112785,431021,0,14.69387755,Low
1190451,308762,908336,11.17647059,Low
1145911,4494061,0,34.89795918,High
1157959,2109339,0,23.52941176,High
1137807,392291,0,21.52173913,Low
117083,239693,607129,9.375,Low
11156424,119000,670916,0.0,Low
1111231,553361,277262,17.5,Low
1139179,171404,0,10.58823529,Low
1175146,142308,0,1.176470588,Low
1195865,302440,0,11.20879121,Low
1137002,0,0,16.63043478,Low
11129290,119000,1106778,0.0,Low
1182261,418518,525379,13.51648352,Low
1164935,254013,415225,9.411764706,Low
11112055,178844,0,4.117647059,Low
1196666,139301,384601,3.529411765,Low
11131248,222469,0,17.44186047,Low
1151787,2019093,0,25.29411765,High
1199481,463828,0,11.76470588,Low
1167560,564692,0,10.8,Low
1160721,165749,655336,9.89010989,Low
118252,119000,1677947,0.0,Low
11137073,1196619,403422,31.2244898,High
1175097,532030,0,12.94117647,Low
1180704,402122,0,10.58823529,Low
1175514,168289,728177,3.529411765,Low
11152085,119000,0,0.0,Low
11131743,203907,2317928,16.04651163,Moderate
11157655,172672,146962,5.882352941,Low
1134372,497117,0,12.35294118,Low
11136904,0,0,8.383458647,Low
1174533,4424593,0,34.11764706,High
118195,162765,411617,5.294117647,Low
1119426,162765,0,5.294117647,Low
11148164,2859056,3149756,28.82352941,Moderate
11156957,119000,491904,0.0,Low
1186429,321742,375455,8.823529412,Low
1135468,276275,0,7.647058824,Low
1186901,2149141,0,25.88235294,High
11141738,2261307,471435,24.11764706,High
1159663,152051,0,2.352941176,Low
11156158,3498596,0,31.17647059,High
1127989,547919,0,10.40816327,Low
11158069,606727,438177,14.11764706,Low
1144146,1623793,794552,18.0,High
115857,5365410,0,36.47058824,High
1140483,735000,0,18.82352941,Low
1175666,500643,993825,15.88235294,Low
1140196,801959,3266937,16.66666667,Moderate
1184305,2418371,0,24.70588235,High
11155251,759264,1560522,19.56521739,Moderate
1176902,970927,0,18.23529412,Low
1173267,687919,0,15.29411765,Low
1118914,112000,102431,0.0,Low
11124195,237302,0,6.470588235,Low
11106749,396360,1796242,13.52941176,Moderate
1125979,4577255,0,34.70588235,High
1115602,666018,0,18.23529412,Low
11157542,1609206,0,24.70588235,High
115245,239693,318382,9.375,Low
1159772,1396961,0,18.0,Low
1196591,869789,0,17.64705882,Low
1185631,473008,533988,15.29411765,Low
1184761,559042,0,17.05882353,Low
1165653,735000,0,18.82352941,Low
1198804,883020,0,20.0,Low
1198765,213216,1597669,18.0,Moderate
1180951,2019093,3043550,25.29411765,Moderate
11151915,265874,0,9.89010989,Low
1124534,0,3120300,15.32608696,Moderate
1174366,970927,0,18.23529412,Low
1153250,172672,0,5.882352941,Low
119945,394763,0,14.34782609,Low
1110337,1609206,0,24.70588235,High
1162331,1953277,0,20.05102041,High
11148374,2859056,0,28.82352941,High
1196553,208650,0,7.647058824,Low
1198987,532030,544000,12.94117647,Low
11121402,125223,0,1.764705882,Low
11141793,1287801,0,14.31372549,Low
1167541,2283168,0,26.47058824,High
1195910,185898,866417,9.743589744,Low
1117511,1311742,0,22.94117647,High
1134102,442020,1832950,15.84615385,Moderate
1121463,976033,1335577,29.67391304,High
11134692,372896,247338,12.94117647,Low
1185929,137530,108354,0.0,Low
1178270,2976457,0,27.96610169,High
11131427,883020,0,20.0,Low
119141,307962,2108959,5.3125,Moderate
11104597,119000,0,0.0,Low
1114483,2459232,0,27.55102041,High
1186950,289469,448726,10.58823529,Low
11156913,2859056,0,28.82352941,High
11147723,136232,0,5.882352941,Low
11146920,2149141,0,25.88235294,High
1119782,337890,0,12.5,Low
11146502,90828,0,5.604395604,Low
1188710,666018,1324527,18.23529412,Moderate
11112872,300788,0,18.36734694,Low
1187823,1425932,0,20.58823529,High
1157934,6156351,0,24.52012384,High
1123772,0,0,1.304347826,Low
11135472,532030,0,12.94117647,Low
116495,0,0,0.296442688,Low
1110733,883020,283344,20.0,Low
1193053,0,0,0.0,Low
11106055,880462,914809,20.20408163,Moderate
11118058,2149141,0,25.88235294,High
11157540,119000,0,0.0,Low
1156913,149352,1166808,5.0,Low
11112075,463828,295920,11.76470588,Low
11142645,313362,260391,11.63265306,Low
1174984,204826,0,5.294117647,Low
115840,883020,0,20.0,Low
1139592,400205,0,14.66666667,Low
1180023,2149141,0,25.88235294,High
11130761,289469,0,10.58823529,Low
1191542,62810,0,4.285714286,Low
1176102,255977,1043232,7.058823529,Low
11106746,350475,0,12.35294118,Low
1185215,1425932,1703186,20.58823529,Moderate
1181939,254013,0,9.411764706,Low
1198797,1520906,0,24.48979592,High
1133385,11475,366276,14.67391304,Low
11110404,497117,0,12.35294118,Low
1188054,446416,327384,14.70588235,Low
11106617,497117,0,12.35294118,Low
11110525,402122,786668,10.58823529,Low
11116586,2418371,0,24.70588235,High
11125946,238935,0,9.183673469,Low
11141155,287184,599345,11.86046512,Low
1180528,0,0,6.465517241,Low
1186355,1686344,495050,20.10989011,High
11123626,606727,0,14.11764706,Low
11102233,255977,0,7.058823529,Low
1153452,6156440,0,31.07142857,High
1148400,119000,0,0.0,Low
1119034,22247,0,0.297029703,Low
1115458,122418,0,2.5,Low
1148122,155859,0,8.823529412,Low
1151424,1589674,0,34.70588235,High
1131218,1476689,3183867,24.375,Moderate
1117825,0,3696591,14.67391304,Moderate
1183927,821886,3861421,17.05882353,Moderate
11156420,208650,293973,7.647058824,Low
11112056,402122,0,10.58823529,Low
11124200,142308,541351,1.176470588,Low
11150397,2073669,0,23.73626374,High
11149437,0,0,0.659340659,Low
11113990,254013,0,9.411764706,Low
1132860,4343189,0,28.82352941,High
1167865,350475,305433,12.35294118,Low
11129842,923095,0,27.64705882,High
1178881,0,953872,11.4953271,Low
11129683,0,584903,0.0,Low
11146819,0,0,19.78021978,Low
11132236,164270,0,12.55813953,Low
1120681,666018,1867790,18.23529412,Moderate
1159107,237849,0,8.823529412,Low
1176103,276275,800863,7.647058824,Low
1116393,169552,0,6.25,Low
1196667,125223,0,1.764705882,Low
11103079,226600,485797,8.235294118,Low
1126270,0,0,20.2173913,Low
119667,4968634,0,35.88235294,High
11142867,2459232,0,27.55102041,High
11107685,529321,0,16.47058824,Low
1177466,646511,1341905,14.70588235,Moderate
1185920,159358,1522314,2.941176471,Low
1168904,1189444,0,22.82608696,High
1164936,222728,1420202,8.235294118,Low
11139109,446416,0,14.70588235,Low
11134691,183621,552665,6.470588235,Low
1117500,3668427,0,31.76470588,High
11144240,2283168,0,26.47058824,High
11112051,869789,1890072,17.64705882,Moderate
11148014,614632,0,17.05882353,Low
112853,208289,0,7.959183673,Low
1167869,500643,0,15.88235294,Low
1110714,1044451,0,21.17647059,High
1178213,1609206,0,24.70588235,High
11102705,119000,96035,0.0,Low
11104978,2019093,1361264,25.29411765,High
11142609,5074494,0,36.12244898,High
11108970,372896,0,12.94117647,Low
116500,112000,0,0.0,Low
1180950,271220,307280,10.0,Low
1126725,118531,0,16.36363636,Low
1186356,52771,361267,6.593406593,Low
1171491,119000,96942,0.0,Low
1175307,775606,0,16.47058824,Low
1119644,500643,454683,15.88235294,Low
116009,183621,828385,6.470588235,Low
11159210,184333,0,0.0,Low
11101709,1130195,1979806,21.76470588,Moderate
1178461,1327614,0,11.37254902,Low
11148247,77311,0,3.103448276,Low
11149279,121051,0,0.588235294,Low
1182264,0,0,0.32967033,Low
1138255,775606,897886,16.47058824,Low
1172946,133565,355957,2.941176471,Low
11113988,396360,0,13.52941176,Low
11143576,121051,0,0.588235294,Low
1173496,568566,0,13.52941176,Low
11112067,276275,0,7.647058824,Low
118388,576043,0,17.75510204,Low
11120272,658766,0,18.36734694,Low
1188949,142308,1551895,1.176470588,Low
1124470,962059,0,20.58823529,High
1164013,821886,0,17.05882353,Low
1120400,119000,0,0.0,Low
11115603,146079,250661,4.117647059,Low
1174607,139872,544259,0.588235294,Low
11147598,2709116,799826,28.23529412,High
11157299,298197,0,8.235294118,Low
1165182,1598985,0,21.0989011,High
1175061,373705,0,10.0,Low
11116587,2109339,0,23.52941176,High
1146988,254013,934832,9.411764706,Low
1145207,396360,1813906,13.52941176,Moderate
11152245,473008,260831,15.29411765,Low
11156164,122616,717712,1.176470588,Low
11125939,576043,0,17.75510204,Low
11114804,473008,0,15.29411765,Low
11118201,0,572431,0.0,Low
116871,2019093,0,25.29411765,High
1175164,298197,675388,8.235294118,Low
1167880,1311742,0,22.94117647,High
1184154,183621,0,6.470588235,Low
1153104,121350,779434,0.0,Low
1174983,463828,0,11.76470588,Low
11131754,136582,2137818,9.677419355,Moderate
1154632,114333,0,0.0,Low
112356,2911572,0,29.3877551,High
1132836,869789,0,17.64705882,Low
1139611,1141212,0,30.6122449,High
1171587,443260,0,13.68421053,Low
11128709,357142,0,12.85714286,Low
1128737,4201789,0,33.52941176,High
116000,1506698,0,24.11764706,High
11127000,298197,1760279,8.235294118,Moderate
115161,1520906,914813,24.48979592,High
1159832,497117,0,12.35294118,Low
1183780,962059,0,20.58823529,High
11130699,432163,319724,11.17647059,Low
1121464,243632,0,16.47058824,Low
11145896,473008,0,15.29411765,Low
1199471,79627,0,2.967032967,Low
11111965,402122,1075951,10.58823529,Low
1167615,1044451,0,21.17647059,High
1139906,0,653019,12.39130435,Low
1170767,350475,323926,12.35294118,Low
11129651,430511,0,21.17647059,Low
1111614,1130195,0,21.76470588,High
113564,1886880,529601,25.43478261,High
1115112,576043,0,17.75510204,Low
1155743,3928986,639382,33.06122449,High
1198945,1425932,1543633,20.58823529,Moderate
1165745,289469,393732,10.58823529,Low
11157538,119000,0,0.0,Low
1183699,970927,0,18.23529412,Low
11145628,1558914,0,34.89795918,High
11107217,898265,0,20.20408163,High
1187559,529321,0,16.47058824,Low
1174781,432163,0,11.17647059,Low
1176205,346912,0,9.411764706,Low
11146890,1605569,0,22.0,High
1121042,7105608,0,35.2173913,High
1178832,0,0,13.35078534,Low
1123271,271220,0,10.0,Low
1119583,119000,90821,0.0,Low
11121917,111186,0,7.142857143,Low
11104888,372896,263908,12.94117647,Low
1167886,121051,0,0.588235294,Low
1141601,105000,630666,0.0,Low
1171488,119000,1813268,0.0,Low
11135939,1311742,0,22.94117647,High
11156843,5803064,0,37.64705882,High
11105020,121051,0,0.588235294,Low
11157961,119000,0,0.0,Low
11156423,119000,669593,0.0,Low
1158039,0,1745958,0.0,Low
1190569,159358,649195,2.941176471,Low
1134272,559042,0,17.05882353,Low
1138560,6665487,0,30.58823529,High
1140179,119000,1219231,0.0,Low
1184798,1188238,0,19.41176471,High
11153650,208650,0,7.647058824,Low
1128549,245005,193648,17.14285714,Low
1125888,150828,0,4.897959184,Low
11157172,518736,0,22.94117647,High
1195844,735000,596185,18.82352941,Low
1131451,396360,941776,13.52941176,Low
11108497,3668427,0,31.76470588,High
1148648,163430,862671,10.40816327,Low
1115041,273960,0,10.40816327,Low
1153483,420866,0,14.11764706,Low
1146802,1292837,992249,21.86440678,Moderate
1139539,329097,649301,11.76470588,Low
1113766,446416,696403,14.70588235,Low
1192852,962059,0,20.58823529,High
119138,4020023,0,32.94117647,High
1167871,158891,0,5.625,Low
1139024,0,848905,3.260869565,Low
1172053,2149141,3096766,25.88235294,Moderate
1117390,150828,362716,4.897959184,Low
11123338,137530,1101103,0.0,Low
1179618,5555856,0,31.31868132,High
1151698,234996,0,15.88235294,Low
1167331,666018,0,18.23529412,Low
1177827,372896,0,12.94117647,Low
11149941,132047,818014,15.0,Low
1134025,106957,0,0.666666667,Low
1118073,2044471,0,25.71428571,High
11131322,254013,0,9.411764706,Low
116530,121051,254574,0.588235294,Low
11139108,146079,0,4.117647059,Low
116190,0,1405606,0.0,Low
1176207,646511,1973630,14.70588235,Moderate
1176880,1304537,0,20.0,High
1190182,4821497,0,30.0,High
11126985,191023,422729,4.705882353,Low
1111278,3883767,0,33.125,High
11141739,730950,0,15.88235294,Low
1167870,350475,419136,12.35294118,Low
1117435,1044451,0,21.17647059,High
1175098,775606,248546,16.47058824,Low
11149867,0,0,0.921052632,Low
1129716,1809843,679587,15.86330935,Low
1111917,4081306,0,31.30434783,High
1173121,0,1165850,0.0,Low
1159436,420866,0,14.11764706,Low
1111744,961398,3215406,20.81632653,Moderate
11135178,559042,0,17.05882353,Low
11116735,2261307,0,24.11764706,High
1177017,2109339,0,23.52941176,High
1195767,500643,0,15.88235294,Low
11153653,396360,285005,13.52941176,Low
11114009,0,1930989,0.0,Low
11125942,293113,0,11.02040816,Low
1146467,1219292,0,22.35294118,High
11153475,183621,0,6.470588235,Low
1167878,121051,537174,0.588235294,Low
1118283,461727,369715,8.87755102,Low
112326,3573147,0,31.83673469,High
1188708,0,1716795,0.0,Low
11112069,606727,552682,14.11764706,Low
1133564,119000,962515,0.0,Low
1157950,208650,0,7.647058824,Low
1189143,931948,736600,18.46153846,Low
1128828,2544766,0,22.95918367,High
1132910,3253644,0,25.88235294,High
1111131,1747656,397978,22.82608696,High
11111830,222728,1369109,8.235294118,Low
1179082,1188238,0,19.41176471,High
1176307,768995,0,13.23529412,Low
1183868,130579,3480904,4.705882353,Moderate
11156797,2019093,799900,25.29411765,High
11141918,1311742,0,22.94117647,High
1184068,2418371,0,24.70588235,High
1195484,280955,902923,8.47826087,Low
11142161,157502,0,11.86046512,Low
1156807,413975,1686816,11.25,Moderate
11118476,119000,217087,0.0,Low
11124575,701512,2521201,14.27807487,Moderate
11135125,883020,0,20.0,Low
1135360,254583,1000428,10.0,Low
1160895,146079,0,4.117647059,Low
1132891,429010,0,12.0,Low
1162826,237849,373216,8.823529412,Low
11152753,133565,0,2.941176471,Low
1123741,807334,0,19.41176471,Low
11112077,646511,1019959,14.70588235,Low
11156160,172672,547924,5.882352941,Low
1161269,91687,0,0.0,Low
11108810,121051,0,0.588235294,Low
1188050,2149141,0,25.88235294,High
11136905,171424,0,13.25581395,Low
1190647,3332744,0,30.58823529,High
1168892,446416,0,14.70588235,Low
1195319,168289,0,3.529411765,Low
1134488,2551152,0,28.66666667,High
1177343,168289,532857,3.529411765,Low
1199703,463828,690391,11.76470588,Low
1192845,688647,255208,13.51648352,Low
1162388,1506698,0,24.11764706,High
11124639,237849,1196009,8.823529412,Low
11132515,329204,109250,18.82352941,Low
1162872,119000,0,0.0,Low
11137921,500643,1630497,15.88235294,Moderate
11112050,159358,1529486,2.941176471,Low
11125730,238935,1500049,9.183673469,Moderate
1181293,119000,0,0.0,Low
11138693,432163,379684,11.17647059,Low
1196669,122616,99512,1.176470588,Low
11122675,3749473,0,33.33333333,High
1164269,139872,1834941,0.588235294,Low
11112084,255977,190603,7.058823529,Low
1187560,122616,10496,1.176470588,Low
1130268,161069,0,7.333333333,Low
11102834,133565,393637,2.941176471,Low
