Code,MainCost,Debt,AverageConsume,Target
1152888,213803,838878,6.875,Low
1151059,129440,114072,0.0,Low
11157928,433105,115487,13.125,Low
11122169,1644134,0,25.71428571,High
1140429,527024,1983850,7.0,Moderate
11121375,4042024,0,31.25,High
1144114,2665166,0,31.25,High
1173722,246699,0,8.125,Low
1142858,1808197,662596,32.66666667,High
1149064,132137,436089,0.0,Low
1193487,2730711,1967484,26.875,Moderate
11124518,153324,0,10.40816327,Low
11145549,129440,115018,0.0,Low
11124659,1701124,0,26.25,High
11133256,1541583,0,25.10204082,High
1164613,703354,3871545,18.57142857,Moderate
1151048,129440,643920,0.0,Low
1117646,1652326,952348,26.17021277,High
1152809,213803,409675,6.875,Low
1143855,629874,0,19.375,Low
11123797,186391,141051,5.625,Low
11121341,3079755,0,28.125,High
11149627,2402161,0,25.625,High
1151142,148013,345330,3.125,Low
11122124,458488,0,17.5,Low
11116635,458488,0,17.5,Low
11103961,149089,462540,5.625,Low
1122956,132137,485214,0.0,Low
1193844,155551,134082,3.75,Low
11122066,2800782,0,31.875,High
11122957,1513357,564066,36.12244898,High
11104902,137057,0,9.666666667,Low
11156446,925447,0,22.04081633,High
11130563,1903461,0,25.0,High
1112769,997738,0,22.65306122,High
11152697,1776584,0,24.375,High
11144138,828234,0,18.75,Low
1179609,226143,0,10.21276596,Low
1152804,306321,0,10.0,Low
11121741,433105,0,13.125,Low
1198850,741442,1504040,16.47887324,Moderate
1146770,256036,0,11.25,Low
1134197,402747,202107,13.51648352,Low
1193828,306321,524844,10.0,Low
11101082,176816,474955,7.5,Low
1122960,187984,325755,5.510204082,Low
1142146,354920,0,11.4893617,Low
1173739,141845,848677,2.5,Low
1151063,129440,122399,0.0,Low
11118869,629874,388827,19.375,Low
1120412,114333,0,0.0,Low
1164718,316114,1123639,0.0,Low
11104825,200740,0,6.12244898,Low
1110944,1150634,913006,23.87755102,High
11137217,2206228,0,28.7755102,High
1173733,199412,0,6.25,Low
1191212,669490,0,17.66666667,Low
11143746,114333,1024979,0.0,Low
1164615,113260,1877693,0.0,Moderate
11101105,107988,212318,6.774193548,Low
11117683,1082638,874775,19.81132075,Moderate
1125131,372127,0,13.88888889,Low
11106152,114333,0,0.0,Low
11130905,199412,0,6.25,Low
11119896,366945,905224,15.0,Moderate
1151056,148013,164316,3.125,Low
1111498,114333,49533,0.0,Low
1156321,255489,0,11.02040816,Low
1144371,4406453,197529,30.66666667,High
11123820,305137,0,4.382022472,Low
11154104,114333,101774,0.0,Low
1118634,605577,394052,18.97959184,Low
11122967,137744,109222,7.959183673,Low
1164570,285076,0,9.375,Low
1168422,3131314,0,33.06122449,High
1151154,164461,0,4.375,Low
11119965,7444,0,0.0,Low
11124419,213803,2779524,6.875,Moderate
1152694,174740,502165,5.0,Low
11127195,131565,2209383,0.625,Moderate
1152654,4904060,505195,33.75,High
1150998,141845,0,2.5,Low
11146736,176816,0,7.5,Low
1199089,388510,0,15.625,Low
1117336,1273989,3005290,25.0,Moderate
11145670,572454,0,18.75,Low
11144204,559203,0,15.625,Low
1191060,433105,1993575,13.125,Moderate
11123801,328937,0,10.625,Low
11140703,326454,0,13.75,Low
1196680,1872475,0,27.44680851,High
1132731,285630,0,9.574468085,Low
11148708,463466,0,17.87234043,Low
1182126,3684994,0,35.625,High
11125790,270692,0,11.4,Low
1147630,159939,278013,12.12765957,Low
11121429,668169,0,17.5,Low
1190861,4992630,737736,27.66666667,High
1132737,408113,209388,12.76595745,Low
1158536,340939,187497,21.06382979,Low
1165264,285396,0,11.53846154,Low
1117739,162672,0,11.63265306,Low
11145080,270692,0,11.4,Low
1195608,13986,0,5.538461538,Low
11129205,150194,130679,10.85106383,Low
1150942,141845,124225,2.5,Low
1147434,217194,0,17.87234043,Low
11145681,2582957,0,30.6122449,High
1112586,1690730,711741,20.42553191,High
1141670,2989291,0,32.44897959,High
1153990,1230056,3081206,23.77358491,Moderate
1141020,787676,0,16.12903226,Low
11139898,572454,0,18.75,Low
1149447,1191649,0,23.33333333,High
11120020,305932,393281,12.85714286,Low
1152755,213803,0,6.875,Low
1145460,319522,0,12.69230769,Low
11103437,1151061,0,24.25531915,High
1197661,164940,0,7.582417582,Low
11126559,559203,0,15.625,Low
11122970,184483,1292366,14.08163265,Moderate
1182945,525623,140216,15.0,Low
11134257,1654007,0,23.75,High
11111210,539730,408321,18.5106383,Low
1152734,131565,0,0.625,Low
1182411,212209,2281247,9.574468085,Moderate
1121859,1122270,0,27.0,High
1197455,244623,18978,12.14285714,Low
11129312,204297,0,7.777777778,Low
1138906,1558022,0,36.875,High
1149188,2850557,0,31.83673469,High
1114423,203568,0,15.91836735,Low
1164811,744367,2109103,18.125,Moderate
1197453,690123,941646,20.0,Moderate
11124729,288255,703558,12.24489796,Low
1147553,298948,77715,19.78723404,Low
1129217,117528,125190,1.224489796,Low
1170425,200740,0,6.12244898,Low
1147408,195673,0,15.95744681,Low
1121137,971115,1807771,19.33333333,Moderate
1152762,141845,0,2.5,Low
11130584,2156281,0,28.75,High
1151131,129440,0,0.0,Low
11143389,2989291,0,32.44897959,High
1141913,227296,0,9.056603774,Low
11123829,405007,0,12.5,Low
11123824,199412,0,6.25,Low
1193619,273338,1153792,12.12765957,Moderate
1198894,2730711,118002,26.875,High
1124222,485465,202090,15.0,Low
1115955,1364319,0,22.34042553,High
1181612,324470,121771,13.46938776,Low
1123880,288255,244373,12.24489796,Low
1149191,4693339,0,38.75,High
1132734,779031,0,18.5106383,Low
1129950,1111043,0,23.75,High
1117691,116323,343264,1.224489796,Low
1164618,113260,1682307,0.0,Moderate
1122273,132137,433634,0.0,Low
1181772,1012875,267876,17.86516854,Low
11149887,188664,197748,7.959183673,Low
1193839,405007,0,12.5,Low
11123926,433105,0,13.125,Low
1152860,265202,299745,8.75,Low
11123792,148013,0,3.125,Low
1115956,1151653,0,21.06382979,High
1152651,213803,1466404,6.875,Moderate
11130393,2402161,0,25.625,High
1193794,141845,0,2.5,Low
1178816,129440,0,0.0,Low
11105147,753202,0,20.625,Low
1183541,185971,577982,9.0,Low
1177228,493413,0,14.375,Low
11124407,285076,0,9.375,Low
11121720,493413,0,14.375,Low
1152850,137048,0,1.875,Low
11129314,479710,163791,16.66666667,Low
1141997,254400,0,10.18867925,Low
11117016,117401,125339,1.875,Low
1139425,623007,0,16.53061224,Low
1172560,4142605,0,30.57692308,High
11145636,226143,321906,10.21276596,Low
1137113,1316494,0,35.51020408,High
11122666,3376825,811092,34.375,High
1127802,0,289591,2.922077922,Low
1143904,4693339,0,38.75,High
1118814,959417,2335630,22.5,Moderate
11122927,183550,0,14.375,Low
1191848,226109,0,10.0,Low
1173724,141845,575198,2.5,Low
11104556,2692462,1537643,32.79069767,High
11119529,1364319,0,22.34042553,High
1169810,572680,0,1.287553648,Low
1143833,3843973,0,27.5,High
1147661,340939,0,21.06382979,Low
1175506,2454091,631658,30.0,High
1126797,849873,0,29.3877551,High
11121347,213803,0,6.875,Low
11139583,997738,0,22.65306122,High
11121507,199412,0,6.25,Low
1140194,572454,0,18.75,Low
11122116,364134,0,14.69387755,Low
117631,2715112,0,31.2244898,High
11124428,462574,0,13.75,Low
1122954,488741,454657,14.08163265,Low
111588,271441,0,11.63265306,Low
1188175,346259,952580,14.375,Moderate
11122290,226173,171025,9.795918367,Low
1177182,112000,453125,0.0,Low
11136817,240632,1410716,10.625,Moderate
1140418,3038848,0,32.4,High
11142094,343871,881030,14.08163265,Moderate
1150252,366945,781446,15.0,Low
1151115,137048,0,1.875,Low
11744,188664,1316379,7.959183673,Moderate
11124423,285076,1005237,9.375,Moderate
1126662,1971522,0,27.55102041,High
1189730,285630,0,9.574468085,Low
11151965,668169,0,17.5,Low
1122948,230278,0,7.346938776,Low
115438,158916,120374,6.12244898,Low
11124667,199702,287707,8.75,Low
1151880,5205686,0,34.28571429,High
1115953,498400,0,14.68085106,Low
1113360,789183,530490,20.81632653,Low
11158100,105000,262811,0.0,Low
11126687,559203,0,15.625,Low
11124338,433105,0,13.125,Low
11129601,167970,369274,6.734693878,Low
11123912,199412,358659,6.25,Low
11101343,3629560,0,25.0,High
1112544,270472,0,11.0,Low
1140384,458488,2351758,17.5,Moderate
11122273,256036,946970,11.25,Moderate
11115115,559203,0,15.625,Low
1139005,182393,2275815,7.826086957,Moderate
1145518,3376825,0,34.375,High
1139137,305467,0,9.795918367,Low
1191121,226109,0,10.0,Low
11116823,139025,1615886,7.666666667,Moderate
1193834,242700,0,0.0,Low
1189823,690123,0,20.0,Low
1165674,2156281,0,28.75,High
11102742,240632,358986,10.625,Low
11126102,753202,1116495,20.625,Moderate
1150926,433105,0,13.125,Low
1189604,1453056,684067,12.44444444,Low
1196317,1595729,0,25.625,High
1181572,166694,0,6.875,Low
11149342,164461,0,4.375,Low
1173326,15090,0,0.333333333,Low
11100569,185971,0,9.0,Low
1164571,0,882718,0.0,Low
11123776,306321,0,10.0,Low
11135433,166694,0,6.875,Low
1157599,213803,595056,6.875,Low
1169630,1033816,0,23.125,High
11124426,285076,428546,9.375,Low
1173751,131565,476341,0.625,Low
1122966,157775,468808,3.673469388,Low
1117314,199702,117114,8.75,Low
1140011,240400,0,10.40816327,Low
1122999,327621,0,10.40816327,Low
1139849,132525,227617,7.5,Low
1120702,430097,0,16.53061224,Low
11141446,306321,0,10.0,Low
1144382,625104,0,18.67924528,Low
1143986,1191101,0,24.375,High
11121335,306321,289693,10.0,Low
11103396,250790,1040907,0.0,Low
11121721,229566,0,7.5,Low
11122608,207667,0,0.0,Low
11108219,121333,1013474,0.0,Low
1193780,174740,511154,5.0,Low
1172884,3186310,0,28.72340426,High
11127395,695445,776432,11.79775281,Low
1122920,402139,2845351,12.24489796,Moderate
1149395,1809876,1407908,26.875,High
11100186,1595729,0,25.625,High
1170456,2637862,1634223,26.32653061,High
11115075,1130938,267669,18.20224719,Low
1184989,1033816,0,23.125,High
1132743,3186310,614682,28.72340426,High
1152660,174740,1915390,5.0,Moderate
11123060,1008871,0,20.0,Low
1132733,4606359,0,33.19148936,High
11129440,202576,978495,16.59574468,Moderate
1178593,819111,388581,21.25,High
1172128,246436,53474,8.29787234,Low
11144042,517865,927970,18.125,Moderate
119415,552756,0,10.83333333,Low
1199707,124443,496352,3.125,Low
116515,3915141,0,30.6122449,High
1113390,2582957,0,30.6122449,High
11151504,1776584,1188436,24.375,High
1146054,199702,0,8.75,Low
1122271,132137,434360,0.0,Low
1169626,187819,1203923,8.125,Moderate
1167909,3684994,0,35.625,High
1172373,343871,695985,14.08163265,Low
11124128,410956,2293391,16.25,Moderate
1140114,3189111,0,23.61702128,High
1122690,187984,0,5.510204082,Low
1151095,285076,0,9.375,Low
11138093,5403855,0,17.29166667,High
1168881,1477241,0,22.9787234,High
1170420,587427,0,15.91836735,Low
1152811,186391,0,5.625,Low
11126686,1421758,0,22.5,High
11140833,959417,0,22.5,High
1146998,508304,0,17.54716981,Low
1150215,129477,0,6.875,Low
11119064,176816,0,7.5,Low
1184850,819111,0,21.25,High
11123828,246699,0,8.125,Low
1145476,2532908,0,30.625,High
1173704,186391,558971,5.625,Low
11144710,782533,2966212,21.06382979,Moderate
11103936,517865,0,18.125,Low
117031,193343,423664,8.571428571,Low
1152778,164461,208962,4.375,Low
11119171,172587,0,0.0,Low
1123118,997738,0,22.65306122,High
11136603,299543,976759,16.17021277,Moderate
1130006,2800782,0,31.875,High
11122931,1513357,0,36.12244898,High
11134674,525623,0,15.0,Low
11152425,129440,8521,0.0,Low
1167293,150725,0,5.510204082,Low
1170435,429664,1080997,12.85714286,Moderate
1168178,128844,0,1.698113208,Low
11133717,630476,0,16.875,Low
1146691,997683,274182,17.66666667,Low
11100340,481265,734132,10.625,Low
1117156,326454,0,13.75,Low
1117138,385260,282430,15.30612245,Low
11106809,1319289,0,19.6875,High
11111028,157451,0,6.25,Low
11105145,434282,0,16.875,Low
11122963,141250,0,8.571428571,Low
11121469,630476,0,16.875,Low
1152673,0,1517505,2.539184953,Moderate
11121380,2563875,0,26.25,High
1142660,2111357,0,41.875,High
1196958,126743,1473726,0.0,Moderate
1151090,129440,0,0.0,Low
11124776,570702,1071780,18.11320755,Moderate
1151075,129440,256598,0.0,Low
11102211,187819,0,8.125,Low
1124220,188664,486848,7.959183673,Low
11117484,434282,0,16.875,Low
1181790,157451,0,6.25,Low
11135857,959417,0,22.5,High
1140273,0,273937,2.608695652,Low
11134157,113880,0,0.625,Low
1139428,132137,118439,0.0,Low
1140012,486255,0,14.03225806,Low
1131443,1033816,0,23.125,High
1142247,227760,0,0.625,Low
11121726,630476,0,16.875,Low
1190771,887849,0,21.875,High
1175478,508304,0,17.54716981,Low
1193837,246699,648914,8.125,Low
1151098,131565,1137311,0.625,Low
11117290,289485,0,12.5,Low
11127394,174740,0,5.0,Low
11125281,215992,979714,0.659340659,Low
1142264,959417,0,22.5,High
1152896,199412,0,6.25,Low
11100683,139606,0,3.396226415,Low
11124131,1921987,0,27.5,High
11158916,135333,0,0.0,Low
1194907,4767761,0,18.26388889,High
1151158,129440,0,0.0,Low
11120287,959417,0,22.5,High
1143973,157451,338232,6.25,Low
11108824,825424,0,21.0,Low
1195797,959417,876096,22.5,Moderate
1140258,434282,0,16.875,Low
11123822,148013,983429,3.125,Low
1150952,129440,0,0.0,Low
11136796,298948,2026781,19.78723404,Moderate
1152704,306321,0,10.0,Low
1198790,2989291,0,32.44897959,High
1123021,132137,542250,0.0,Low
11124240,172449,0,9.180327869,Low
1151159,199412,0,6.25,Low
11133362,2328515,0,29.3877551,High
1194387,246436,0,8.29787234,Low
1147294,260977,0,18.5106383,Low
11123847,2902671,0,27.5,High
1197576,287170,0,12.0,Low
1189777,819111,0,21.25,High
1154678,2105713,0,27.22222222,High
1195049,176816,891772,7.5,Low
11122661,1206712,0,21.25,High
1150962,280794,0,10.0,Low
118133,226143,0,10.21276596,Low
1141971,323885,0,9.622641509,Low
1159555,531295,0,15.31914894,Low
1164617,113260,0,0.0,Low
1155078,226173,0,9.795918367,Low
11146735,226109,699051,10.0,Low
11121710,433105,0,13.125,Low
1193853,131565,2141235,0.625,Moderate
1117644,871590,0,3.829787234,Low
1161086,408113,0,12.76595745,Low
11136780,2255214,206792,24.48979592,High
1111672,407247,0,15.91836735,Low
1151102,148013,0,3.125,Low
1117700,620449,0,2.5,Low
1147781,959952,0,31.25,High
11149235,1008871,3378160,20.0,Moderate
1135682,458488,0,17.5,Low
11123788,306321,0,10.0,Low
1170441,429664,3828202,12.85714286,Moderate
1139074,375957,0,11.63265306,Low
11130565,131565,0,0.625,Low
1140282,177886,0,7.346938776,Low
119910,244131,0,0.0,Low
11108218,202520,583383,8.076923077,Low
1139006,520285,0,12.7173913,Low
1179544,152657,0,4.444444444,Low
11129773,319441,0,20.42553191,Low
1150986,137048,0,1.875,Low
1194609,971115,245162,19.33333333,Low
1164597,113260,0,0.0,Low
11123787,213803,0,6.875,Low
11120970,167735,0,12.24489796,Low
1193798,328937,936509,10.625,Moderate
1124512,849873,1959696,29.3877551,Moderate
1147193,147369,120888,10.0,Low
11121356,405007,0,12.5,Low
1177808,1495135,0,36.25,High
1117139,326454,224632,13.75,Low
1151065,148013,0,3.125,Low
1152700,229566,0,7.5,Low
11121360,559203,0,15.625,Low
1140508,487509,111519,15.34883721,Low
1189995,434282,0,16.875,Low
1112574,1150634,0,23.87755102,High
11103136,362615,472210,7.978723404,Low
1193816,213803,0,6.875,Low
11137099,240271,0,10.2,Low
1151139,129440,0,0.0,Low
1151116,285076,368643,9.375,Low
11139377,453809,0,17.14285714,Low
11122987,153324,0,10.40816327,Low
11124418,129440,1326642,0.0,Moderate
119027,287209,1054533,11.4,Moderate
11124329,186391,1640130,5.625,Moderate
1152729,1008871,0,20.0,Low
1129307,1279226,0,16.66666667,Low
1178618,369975,0,15.31914894,Low
11101014,364134,0,14.69387755,Low
1173727,306321,1741481,10.0,Moderate
11145877,887849,0,21.875,High
11116636,272320,1625322,11.875,Moderate
1154305,1273989,1072213,25.0,High
1147235,340939,0,21.06382979,Low
1187651,240632,0,10.625,Low
11121833,422303,694989,7.333333333,Low
11102827,676684,0,26.875,High
1179643,403782,0,15.6,Low
1191305,552678,0,15.3125,Low
1112576,158916,487202,6.12244898,Low
11122667,1809876,0,26.875,High
1128977,2037455,0,28.125,High
1190110,819111,0,21.25,High
11126649,1666180,0,20.2247191,High
1122938,0,546608,0.0,Low
1153765,194735,70893,6.818181818,Low
1151160,148013,0,3.125,Low
11142909,676684,0,26.875,High
11100029,212465,0,9.375,Low
1148473,135838,0,8.125,Low
1145084,4332930,0,37.5,High
11100107,1678828,0,12.92604502,Low
1151038,137048,131391,1.875,Low
1186163,2206228,0,28.7755102,High
11122091,4205220,0,36.73469388,High
1152663,186391,178822,5.625,Low
1138939,2475469,0,25.71428571,High
11122189,364134,0,14.69387755,Low
11158722,784360,0,16.70454545,Low
1122930,132137,486552,0.0,Low
11117034,458488,339364,17.5,Low
1148069,195673,0,15.95744681,Low
1170177,3521562,0,33.33333333,High
11123254,493413,1924831,14.375,Moderate
11122101,226109,0,10.0,Low
11134856,458531,0,13.46938776,Low
1152857,306321,209256,10.0,Low
1140748,365820,273998,10.76086957,Low
1122983,247062,0,7.959183673,Low
11113730,2037455,0,28.125,High
11124431,1206712,0,21.25,High
1149071,458531,454447,13.46938776,Low
1170428,623007,0,16.53061224,Low
1152800,265202,0,8.75,Low
1150970,352923,455011,11.25,Low
1142185,301036,702742,11.88679245,Low
1186199,244089,0,9.101123596,Low
11146113,410956,0,16.25,Low
1140988,366945,0,15.0,Low
1150993,174740,0,5.0,Low
11711,167970,392064,6.734693878,Low
1129207,3226009,0,21.55234657,High
11149237,129440,709510,0.0,Low
11123827,306321,0,10.0,Low
11123772,378280,0,11.875,Low
1119924,255489,0,11.02040816,Low
1173725,148013,0,3.125,Low
11111842,289485,0,12.5,Low
11110531,1008871,0,20.0,Low
11124129,326454,0,13.75,Low
11118582,131324,1707299,3.673469388,Moderate
1170450,132137,418930,0.0,Low
11152221,1537426,0,22.8,High
11108113,153350,2491942,3.829787234,Moderate
1173738,525623,0,15.0,Low
1128976,346259,1098097,14.375,Moderate
11135313,674167,1008336,0.0,Low
1169637,1111043,1326861,23.75,Moderate
11122073,256036,0,11.25,Low
1140803,2106341,0,28.72340426,High
11154058,114333,97394,0.0,Low
1192216,174740,0,5.0,Low
1110840,438765,0,9.489795918,Low
1178771,167970,529896,6.734693878,Low
1193797,229566,0,7.5,Low
1151112,405007,0,12.5,Low
11121635,511650,0,8.901098901,Low
1149187,1535732,0,23.125,High
11123540,224449,267871,8.666666667,Low
1176828,364134,0,14.69387755,Low
11137075,226173,0,9.795918367,Low
1159382,306321,1890169,10.0,Moderate
1176813,196946,0,15.30612245,Low
1124231,1231241,2753101,24.48979592,Moderate
11117540,174740,0,5.0,Low
11145013,294131,0,13.33333333,Low
11136887,749178,1859844,15.0,Moderate
11128801,375957,0,11.63265306,Low
1190958,214813,0,1.0,Low
1145396,4332930,0,37.5,High
11106793,137048,0,1.875,Low
1152696,246699,1544899,8.125,Moderate
1150964,129440,0,0.0,Low
1139685,1749974,2789277,26.32653061,Moderate
1194196,2144151,0,23.19587629,High
1152676,148673,0,7.252747253,Low
1151093,129440,256110,0.0,Low
1180801,137048,0,1.875,Low
1181947,305932,327437,12.85714286,Low
1193803,1312085,194191,21.875,High
11148545,324470,726048,13.46938776,Low
1173260,668169,0,17.5,Low
11130287,284656,0,9.183673469,Low
1140236,2827674,0,27.44680851,High
1193782,285076,454904,9.375,Low
1142120,127386,0,6.804123711,Low
1147274,166453,253728,12.5,Low
1129413,333004,479293,4.285714286,Low
11142270,1838385,2388413,26.03773585,Moderate
1173716,328937,0,10.625,Low
11111029,240632,674085,10.625,Low
1145666,2006981,1444981,27.11538462,High
11151353,199412,0,6.25,Low
1147218,209749,433244,17.23404255,Low
1133162,629874,0,19.375,Low
1189353,698196,0,17.75510204,Low
1193829,137048,117294,1.875,Low
1193051,629874,0,19.375,Low
11158099,105000,262330,0.0,Low
1152878,265202,1515292,8.75,Moderate
1154031,112000,0,0.0,Low
1159800,690123,0,20.0,Low
1164289,112000,1127662,0.0,Low
11145161,304492,0,12.6,Low
1122261,520293,1554855,14.69387755,Moderate
1194522,187819,1627955,8.125,Moderate
11120026,407247,0,15.91836735,Low
11147843,154931,0,11.4893617,Low
1123026,150390,398010,3.06122449,Low
1163096,285076,979856,9.375,Moderate
1199345,740096,0,8.125,Low
11149788,475148,0,14.67391304,Low
1174313,498400,0,14.68085106,Low
1191215,565182,206903,16.15384615,Low
1198456,921274,0,22.34042553,High
1173702,186391,0,5.625,Low
11113903,115200,857381,1.25,Low
1151156,141845,2206261,2.5,Moderate
11123812,129440,384667,0.0,Low
11107287,789183,912559,20.81632653,Moderate
1152688,306321,459644,10.0,Low
1120408,119049,2041471,3.06122449,Moderate
11101956,690123,0,20.0,Low
1147855,269148,424040,10.75471698,Low
11122178,2404008,0,30.0,High
1144503,240632,0,10.625,Low
1192289,753202,0,20.625,Low
1167946,1105641,1106920,20.625,Moderate
11150049,478384,537997,17.75510204,Low
11148674,135819,0,9.130434783,Low
1187556,438745,0,17.23404255,Low
11122074,434282,0,16.875,Low
1133281,1472080,0,19.64788732,High
1115335,4693339,0,38.75,High
11117277,1224288,0,16.5625,Low
1152870,129440,114802,0.0,Low
11506,255489,0,11.02040816,Low
11122929,128786,115372,6.12244898,Low
1168196,226173,183766,9.795918367,Low
1170452,6319114,0,36.73469388,High
1152714,246699,843839,8.125,Low
1163865,1008871,0,20.0,Low
1178371,290867,0,12.76595745,Low
1162906,676874,0,17.87234043,Low
1198434,148804,140953,3.818181818,Low
1141287,434282,0,16.875,Low
1151101,229566,0,7.5,Low
11123815,328937,0,10.625,Low
11157062,164461,0,4.375,Low
1191433,290867,1059371,12.76595745,Moderate
1193781,141845,123869,2.5,Low
1119208,240975,1691145,10.85106383,Moderate
11127967,240632,26226,10.625,Low
11101354,1340656,1872514,17.44680851,Moderate
1142968,3227777,1407884,33.75,High
1152664,186391,0,5.625,Low
11117597,229566,0,7.5,Low
1117764,256036,184171,11.25,Low
1157157,2665166,0,31.25,High
1140409,819111,0,21.25,High
1151027,129440,0,0.0,Low
11133139,256036,0,11.25,Low
11149783,129440,117198,0.0,Low
11123754,285076,508458,9.375,Low
1190957,1293980,0,20.0,High
1150973,133621,0,1.25,Low
1129402,434282,0,16.875,Low
1193795,559203,3602731,15.625,Moderate
1164608,177961,0,6.428571429,Low
1152722,129440,0,0.0,Low
1190850,410956,0,16.25,Low
11158231,2610222,0,20.63829787,High
1127047,789183,0,20.81632653,Low
1147032,1005340,0,22.0754717,High
1199621,2615225,1413025,31.27659574,High
1115641,725209,0,20.20408163,Low
1152798,352923,119672,11.25,Low
11148253,129440,90534,0.0,Low
1152741,213803,1566176,6.875,Moderate
1140652,270692,0,11.4,Low
1154655,968829,0,31.95652174,High
11122104,1191101,0,24.375,High
1196319,120482,0,2.5,Low
1169106,855929,0,21.42857143,High
1152671,155551,886062,3.75,Low
1122270,132137,433631,0.0,Low
1140209,307170,0,4.333333333,Low
1116868,240632,1682294,10.625,Moderate
117040,1896808,0,26.53846154,High
1147293,463510,719334,24.25531915,High
11121477,378280,0,11.875,Low
116434,655351,0,19.78723404,Low
1171567,2454091,0,30.0,High
11149917,385260,0,15.30612245,Low
1178246,1547396,0,25.53191489,High
11111211,199174,0,8.936170213,Low
1194927,240680,0,9.444444444,Low
11146112,753202,0,20.625,Low
1167230,1105641,0,20.625,High
1152837,229566,808773,7.5,Low
1193336,3675824,0,28.66666667,High
11100008,309296,141782,13.40425532,Low
11121478,4042024,0,31.25,High
11122072,572454,0,18.75,Low
1122942,132137,358182,0.0,Low
11117703,285076,0,9.375,Low
1173726,137048,1033665,1.875,Low
1178311,1987693,840994,28.08510638,High
1137382,3577121,0,34.89795918,High
11121355,131565,0,0.625,Low
11105105,306321,0,10.0,Low
11118586,549919,0,18.36734694,Low
11152219,306321,1706136,10.0,Moderate
11123800,155551,0,3.75,Low
1170416,552788,1102653,9.666666667,Moderate
11153685,2890244,0,32.55319149,High
11129849,159939,0,12.12765957,Low
11124246,493413,1894233,14.375,Moderate
1123007,132137,902485,0.0,Low
1122275,132137,433970,0.0,Low
1196654,129440,0,0.0,Low
1120373,2454091,0,30.0,High
1142201,206580,0,5.660377358,Low
11121371,1535732,0,23.125,High
1167661,1654007,0,23.75,High
1167513,229566,382815,7.5,Low
1130182,855929,0,21.42857143,High
1122932,0,274876,2.608695652,Low
1151149,251248,2070912,1.333333333,Moderate
1162413,2288463,0,21.33333333,High
11106952,240632,0,10.625,Low
11101322,3731024,0,27.1875,High
1192581,630476,0,16.875,Low
1129240,858488,793463,18.79120879,Moderate
1158527,855929,0,21.42857143,High
1122266,132137,434226,0.0,Low
11121413,246699,1366753,8.125,Moderate
1115207,173058,612794,12.85714286,Low
1135644,1036224,0,22.8,High
1110961,1072800,0,23.26530612,High
11117660,174926,0,3.962264151,Low
11123786,174740,524348,5.0,Low
11156444,1206712,0,21.25,High
11122989,658565,0,26.32653061,High
11123266,493413,0,14.375,Low
1119594,1111043,0,23.75,High
1150974,744367,0,18.125,Low
1150925,133621,0,1.25,Low
11150340,240632,0,10.625,Low
1152781,630476,208518,16.875,Low
11149027,744367,0,18.125,Low
11151225,405007,1396412,12.5,Moderate
11128450,188031,0,3.666666667,Low
1150989,129440,0,0.0,Low
1153764,1089015,737407,21.13636364,Moderate
1143287,2094589,0,17.75510204,High
1135167,2206228,913249,28.7755102,High
1142115,483989,0,16.98113208,Low
11147096,289485,0,12.5,Low
1152816,229566,209137,7.5,Low
1198333,139843,666310,5.106382979,Low
1193835,213803,0,6.875,Low
11123838,744367,0,18.125,Low
1193137,112000,0,0.0,Low
11121354,164461,477569,4.375,Low
1140413,2062981,0,35.55555556,High
1119552,2804722,202346,26.0,High
1113667,366335,194436,7.653061224,Low
11110980,272320,343467,11.875,Low
1170439,2637862,0,26.32653061,High
11122337,385260,0,15.30612245,Low
1141250,1859103,0,26.93877551,High
1192586,272320,0,11.875,Low
11149787,396158,0,13.36956522,Low
1193788,213803,0,6.875,Low
1194124,517865,0,18.125,Low
1193335,385707,0,13.33333333,Low
1193851,129440,0,0.0,Low
1186213,240632,0,10.625,Low
11112959,307170,0,4.333333333,Low
1123009,157775,0,3.673469388,Low
1122950,1368695,0,22.04081633,High
1139424,132137,0,0.0,Low
11113437,2156281,0,28.75,High
1122951,458531,0,13.46938776,Low
11131222,925447,0,22.04081633,High
1151150,145651,0,3.191489362,Low
1117017,113880,642528,0.625,Low
1122969,458531,2016692,13.46938776,Moderate
11122930,217589,0,17.14285714,Low
1145314,60862,0,4.666666667,Low
11140272,1652326,0,26.17021277,High
1152699,174740,246415,5.0,Low
1167964,483989,577422,16.98113208,Low
11123917,148013,141157,3.125,Low
1152823,493413,0,14.375,Low
11103652,348850,0,14.68085106,Low
1152757,306321,0,10.0,Low
1144695,2069845,0,22.95918367,High
11134853,230278,2650081,7.346938776,Moderate
11121399,466904,561072,14.04255319,Low
1178015,1210128,0,16.04166667,Low
1170421,429664,0,12.85714286,Low
1173713,306321,0,10.0,Low
1132728,1477241,0,22.9787234,High
1173401,956557,0,19.78723404,Low
1141099,865598,483550,19.14893617,Low
1188571,256036,122009,11.25,Low
1151103,199412,209540,6.25,Low
11122986,134499,112055,7.346938776,Low
1152740,229566,413307,7.5,Low
1140493,2106341,0,28.72340426,High
1146857,227296,0,9.056603774,Low
11124408,378280,0,11.875,Low
11122084,1111043,0,23.75,High
1152835,229566,394343,7.5,Low
11108880,240632,0,10.625,Low
1173717,148013,401049,3.125,Low
1122995,200740,179466,6.12244898,Low
11156907,173486,0,6.226415094,Low
1146785,157451,1548044,6.25,Moderate
